	ORF	Metabolite
0	YJR019C	stearate
0	YJR019C	stearoyl-CoA
0	YJR019C	myristate
0	YJR019C	myristoyl-CoA
0	YJR019C	laurate
0	YJR019C	lauroyl-CoA
0	YJR019C	octanoate
0	YJR019C	octanoyl-CoA
0	YJR019C	oleate
0	YJR019C	oleoyl-CoA
0	YJR019C	palmitate
0	YJR019C	palmitoyl-CoA
0	YJR019C	decanoate
0	YJR019C	decanoyl-CoA
0	YJR024C	5-(methylsulfanyl)-2,3-dioxopentyl phosphate
0	YJR024C	H2O
0	YJR024C	S-methyl-5-thio-D-ribulose 1-phosphate
0	YJR025C	2-amino-3-carboxymuconate-6-semialdehyde
0	YJR025C	oxygen
0	YJR025C	3-hydroxyanthranilate
0	YJR040W	chloride
0	YJR048W	pyruvate
0	YJR048W	ferrocytochrome c
0	YJR048W	ferricytochrome c
0	YJR048W	(S)-lactate
0	YJR048W	(R)-lactate
0	YJR048W	H2O
0	YJR048W	hydrogen peroxide
0	YJR048W	H+
0	YJR048W	oxygen
0	YJR048W	ubiquinone-6
0	YJR048W	ubiquinol-6
0	YJR049C	ADP
0	YJR049C	H+
0	YJR049C	NADP(+)
0	YJR049C	NAD
0	YJR049C	ATP
0	YJR049C	NADPH
0	YJR049C	NADH
0	YJR051W	NAD
0	YJR051W	succinate
0	YJR051W	fumarate
0	YJR051W	H+
0	YJR051W	NADH
0	YJR057W	dTDP
0	YJR057W	ADP
0	YJR057W	ATP
0	YJR057W	dTMP
0	YJR069C	H+
0	YJR069C	dUMP
0	YJR069C	diphosphate
0	YJR069C	dUTP
0	YJR069C	H2O
0	YJR069C	dGMP
0	YJR069C	dGTP
0	YJR069C	dAMP
0	YJR069C	dATP
0	YJR069C	2'-deoxyribonucleoside 5'-phosphate
0	YJR069C	2'-deoxyribonucleoside 5'-triphosphate
0	YJR069C	dTMP
0	YJR069C	dTTP
0	YJR069C	ribonucleoside 5'-phosphate
0	YJR069C	ribonucleoside 5'-triphosphate
0	YJR073C	H+
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)
0	YJR073C	S-adenosyl-L-homocysteine
0	YJR073C	S-adenosyl-L-methionine
0	YJR073C	phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-18:1, 2-16:1)
0	YJR073C	phosphatidylethanolamine (1-18:1, 2-16:1)
0	YJR073C	phosphatidylcholine (1-18:1, 2-16:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-16:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-16:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-16:0, 2-16:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-16:1, 2-18:1)
0	YJR073C	phosphatidylethanolamine (1-16:1, 2-18:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-18:1, 2-18:1)
0	YJR073C	phosphatidylethanolamine (1-18:1, 2-18:1)
0	YJR073C	phosphatidylcholine (1-18:0, 2-16:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-16:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-16:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-16:1, 2-16:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-18:1)
0	YJR073C	phosphatidylcholine (1-16:1, 2-16:1)
0	YJR073C	phosphatidylcholine (1-16:0, 2-18:1)
0	YJR073C	phosphatidylethanolamine (1-16:1, 2-16:1)
0	YJR073C	phosphatidylethanolamine (1-16:0, 2-16:1)
0	YJR073C	phosphatidylethanolamine (1-18:0, 2-18:1)
0	YJR073C	phosphatidyl-N-methylethanolamine (1-18:0, 2-16:1)
0	YJR073C	phosphatidylcholine (1-18:1, 2-18:1)
0	YJR073C	phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-18:1)
0	YJR073C	phosphatidylethanolamine (1-18:0, 2-16:1)
0	YJR073C	phosphatidylcholine (1-16:0, 2-16:1)
0	YJR073C	phosphatidylcholine (1-18:0, 2-18:1)
0	YJR073C	phosphatidylcholine (1-16:1, 2-18:1)
0	YJR073C	phosphatidylethanolamine (1-16:0, 2-18:1)
0	YJR077C	H+
0	YJR077C	phosphate
0	YJR078W	N-formyl-L-kynurenine
0	YJR078W	L-tryptophan
0	YJR078W	oxygen
0	YJR095W	succinate
0	YJR095W	fumarate
0	YJR103W	L-glutamate
0	YJR103W	CTP
0	YJR103W	H+
0	YJR103W	phosphate
0	YJR103W	ADP
0	YJR103W	ATP
0	YJR103W	H2O
0	YJR103W	L-glutamine
0	YJR103W	UTP
0	YJR103W	ammonium
0	YJR104C	oxygen
0	YJR104C	hydrogen peroxide
0	YJR104C	superoxide
0	YJR104C	H+
0	YJR105W	H+
0	YJR105W	ADP
0	YJR105W	AMP
0	YJR105W	ATP
0	YJR105W	adenosine
0	YJR109C	carbamoyl phosphate
0	YJR109C	ADP
0	YJR109C	phosphate
0	YJR109C	H+
0	YJR109C	L-glutamate
0	YJR109C	L-glutamine
0	YJR109C	bicarbonate
0	YJR109C	ATP
0	YJR109C	H2O
0	YJR110W	phosphate
0	YJR110W	H+
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)
0	YJR110W	H2O
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)
0	YJR110W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)
0	YJR121W	H+
0	YJR121W	H2O
0	YJR121W	ATP
0	YJR121W	phosphate
0	YJR121W	ADP
0	YJR130C	L-homocysteine
0	YJR130C	succinate
0	YJR130C	hydrogen sulfide
0	YJR130C	O-succinyl-L-homoserine
0	YJR130C	L-cystathionine
0	YJR130C	acetate
0	YJR130C	H+
0	YJR130C	O-acetyl-L-homoserine
0	YJR130C	L-cysteine
0	YJR131W	D-mannose
0	YJR131W	G00012
0	YJR131W	H2O
0	YJR131W	G00011
0	YJR131W	G10694
0	YJR133W	diphosphate
0	YJR133W	xanthosine-5-phosphate
0	YJR133W	9H-xanthine
0	YJR133W	PRPP
0	YJR137C	H2O
0	YJR137C	hydrogen sulfide
0	YJR137C	NADP(+)
0	YJR137C	NADPH
0	YJR137C	sulphite
0	YJR137C	H+
0	YJR139C	L-homoserine
0	YJR139C	NADP(+)
0	YJR139C	NADPH
0	YJR139C	L-aspartate 4-semialdehyde
0	YJR139C	H+
0	YJR139C	NAD
0	YJR139C	NADH
0	YJR143C	mannan
0	YJR143C	dolichyl phosphate
0	YJR143C	dolichyl D-mannosyl phosphate
0	YJR148W	4-methyl-2-oxopentanoate
0	YJR148W	carbon dioxide
0	YJR148W	(2S)-2-isopropyl-3-oxosuccinate
0	YJR148W	H+
0	YJR148W	L-glutamate
0	YJR148W	L-leucine
0	YJR148W	2-oxoglutarate
0	YJR148W	3-methyl-2-oxobutanoate
0	YJR148W	L-valine
0	YJR148W	(S)-3-methyl-2-oxopentanoate
0	YJR148W	L-isoleucine
0	YJR148W	L-methionine
0	YJR148W	4-methylthio-2-oxobutanoate
0	YJR149W	FMN
0	YJR149W	H+
0	YJR149W	acetaldehyde
0	YJR149W	Nitrite
0	YJR149W	H2O
0	YJR149W	Ethylnitronate
0	YJR149W	oxygen
0	YJR149W	FMNH2
0	YJR152W	allantoate
0	YJR152W	H+
0	YJR152W	Ala-His
0	YJR152W	Gly-Gln
0	YJR152W	Ala-Gln
0	YJR152W	Gly-Glu
0	YJR152W	Ala-Asp
0	YJR152W	Gly-Asn
0	YJR152W	Ala-Gly
0	YJR152W	Met-Ala
0	YJR152W	Gly-Met
0	YJR152W	Ala-Thr
0	YJR152W	Ala-Glu
0	YJR152W	Ala-Leu
0	YJR153W	D-galacturonate
0	YJR153W	H2O
0	YJR153W	pectin
0	YJR155W	H+
0	YJR155W	3-chlorobenzaldehyde
0	YJR155W	NADH
0	YJR155W	NAD
0	YJR155W	3-chlorobenzyl alcohol
0	YJR155W	benzaldehyde
0	YJR155W	benzyl alcohol
0	YJR155W	3-methylbenzaldehyde
0	YJR155W	3-methylbenzyl alcohol
0	YJR155W	p-cumic aldehyde
0	YJR155W	4-isopropylbenzyl alcohol
0	YJR155W	3-hydroxybenzaldehyde
0	YJR155W	3-hydroxybenzyl alcohol
0	YJR155W	4-methylbenzaldehyde
0	YJR155W	4-methylbenzyl alcohol
0	YJR158W	D-tagatose
0	YJR158W	H+
0	YJR158W	D-fructose
0	YJR158W	L-glucitol
0	YJR158W	L-sorbose
0	YJR158W	D-glucitol
0	YJR158W	D-glucose
0	YJR158W	D-mannose
0	YJR159W	NADH
0	YJR159W	H+
0	YJR159W	L-sorbose
0	YJR159W	NAD
0	YJR159W	L-glucitol
0	YJR159W	D-fructose
0	YJR159W	D-glucitol
0	YJR160C	D-glucose
0	YJR160C	H+
0	YJR160C	maltose
0	YLL001W	H+
0	YLL001W	phosphate
0	YLL001W	GDP
0	YLL001W	GTP
0	YLL001W	H2O
0	YLL012W	ergosterol
0	YLL012W	palmitoleate
0	YLL012W	H+
0	YLL012W	H2O
0	YLL012W	ergosteryl palmitoleate
0	YLL012W	lanosterol
0	YLL012W	lanosteryl palmitoleate
0	YLL012W	oleate
0	YLL012W	ergosteryl oleate
0	YLL012W	fecosterol
0	YLL012W	fecosteryl oleate
0	YLL012W	episterol
0	YLL012W	episteryl palmitoleate
0	YLL012W	zymosterol
0	YLL012W	zymosteryl oleate
0	YLL012W	zymosteryl palmitoleate
0	YLL012W	fecosteryl palmitoleate
0	YLL012W	lanosteryl oleate
0	YLL012W	episteryl oleate
0	YLL015W	glutathione
0	YLL018C	Asp-tRNA(Asp)
0	YLL018C	AMP
0	YLL018C	diphosphate
0	YLL018C	ATP
0	YLL018C	L-aspartate
0	YLL018C	tRNA(Asp)
0	YLL028W	spermidine
0	YLL028W	H+
0	YLL028W	putrescine
0	YLL028W	spermine
0	YLL031C	6-[6-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-2-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-alpha-2-(2-aminoethylphosphoryl)mannosyl-(1->4)-alpha-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol
0	YLL031C	diglyceride backbone
0	YLL031C	6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol
0	YLL031C	phosphatidylethanolamine backbone
0	YLL041C	fumarate
0	YLL041C	ubiquinol-6
0	YLL041C	ubiquinone-6
0	YLL041C	succinate
0	YLL043W	glycerol
0	YLL043W	xylitol
0	YLL048C	ADP
0	YLL048C	H+
0	YLL048C	phosphate
0	YLL048C	taurocholic acid
0	YLL048C	ATP
0	YLL048C	H2O
0	YLL051C	iron(2+)
0	YLL051C	NADP(+)
0	YLL051C	H+
0	YLL051C	iron(3+)
0	YLL051C	NADPH
0	YLL052C	H2O
0	YLL053C	H2O
0	YLL057C	aminoacetaldehyde
0	YLL057C	carbon dioxide
0	YLL057C	sulphite
0	YLL057C	succinate
0	YLL057C	2-oxoglutarate
0	YLL057C	alkanesulfonate
0	YLL057C	oxygen
0	YLL057C	H+
0	YLL057C	taurine
0	YLL058W	L-homocysteine
0	YLL058W	succinate
0	YLL058W	hydrogen sulfide
0	YLL058W	O-succinyl-L-homoserine
0	YLL058W	2-oxobutanoate
0	YLL058W	ammonium
0	YLL058W	H+
0	YLL058W	H2O
0	YLL058W	L-cystathionine
0	YLL058W	L-cysteine
0	YLL060C	HX
0	YLL060C	R-S-glutathione
0	YLL060C	RX
0	YLL060C	glutathione
0	YLL061W	H+
0	YLL061W	S-methyl-L-methionine
0	YLL062C	S-adenosyl-L-homocysteine
0	YLL062C	H+
0	YLL062C	L-methionine
0	YLL062C	S-adenosyl-L-methionine
0	YLL062C	L-homocysteine
0	YLR011W	FMNH2
0	YLR011W	NADP(+)
0	YLR011W	H+
0	YLR011W	NADPH
0	YLR011W	FMN
0	YLR011W	NAD
0	YLR011W	NADH
0	YLR017W	adenine
0	YLR017W	S-methyl-5-thio-alpha-D-ribose 1-phosphate
0	YLR017W	5'-S-methyl-5'-thioadenosine
0	YLR017W	phosphate
0	YLR020C	palmitoleate
0	YLR020C	zymosterol
0	YLR020C	H+
0	YLR020C	H2O
0	YLR020C	zymosteryl palmitoleate
0	YLR020C	oleate
0	YLR020C	zymosteryl oleate
0	YLR027C	L-tyrosine
0	YLR027C	2-oxoglutarate
0	YLR027C	L-glutamate
0	YLR027C	3-(4-hydroxyphenyl)pyruvate
0	YLR027C	oxaloacetate
0	YLR027C	L-aspartate
0	YLR027C	4-hydroxy-2-oxoglutarate
0	YLR027C	erythro-4-hydroxy-L-glutamic acid
0	YLR028C	H2O
0	YLR028C	IMP
0	YLR028C	phosphoribosyl-formamido-carboxamide
0	YLR028C	THF
0	YLR028C	10-formyl-THF
0	YLR028C	AICAR
0	YLR038C	H2O
0	YLR038C	H+
0	YLR038C	ferricytochrome c
0	YLR038C	oxygen
0	YLR038C	ferrocytochrome c
0	YLR043C	H2O
0	YLR043C	TRX1 disulphide
0	YLR043C	H+
0	YLR043C	TRX1
0	YLR043C	hydrogen peroxide
0	YLR043C	adenosine 3',5'-bismonophosphate
0	YLR043C	sulphite
0	YLR043C	3'-phospho-5'-adenylyl sulfate
0	YLR043C	NADP(+)
0	YLR043C	NADPH
0	YLR044C	(R)-acetoin
0	YLR044C	acetaldehyde
0	YLR044C	carbon dioxide
0	YLR044C	2-methylbutanal
0	YLR044C	H+
0	YLR044C	(S)-3-methyl-2-oxopentanoate
0	YLR044C	indol-3-ylacetaldehyde
0	YLR044C	indole-3-pyruvate
0	YLR044C	propanal
0	YLR044C	2-oxobutanoate
0	YLR044C	(4-hydroxyphenyl)acetaldehyde
0	YLR044C	3-(4-hydroxyphenyl)pyruvate
0	YLR044C	isobutyraldehyde
0	YLR044C	3-methyl-2-oxobutanoate
0	YLR044C	pyruvate
0	YLR047C	H+
0	YLR047C	NADP(+)
0	YLR047C	iron(2+)
0	YLR047C	NADPH
0	YLR047C	iron(3+)
0	YLR056W	ergosta-5,7,24(28)-trien-3beta-ol
0	YLR056W	H2O
0	YLR056W	NADP(+)
0	YLR056W	NADPH
0	YLR056W	H+
0	YLR056W	oxygen
0	YLR056W	episterol
0	YLR057W	D-mannose
0	YLR057W	G00012
0	YLR057W	H2O
0	YLR057W	G00011
0	YLR057W	G10694
0	YLR058C	L-glycine
0	YLR058C	5,10-methylenetetrahydrofolate
0	YLR058C	H2O
0	YLR058C	THF
0	YLR058C	L-serine
0	YLR060W	AMP
0	YLR060W	Phe-tRNA(Phe)
0	YLR060W	diphosphate
0	YLR060W	L-phenylalanine
0	YLR060W	ATP
0	YLR060W	tRNA(Phe)
0	YLR070C	H+
0	YLR070C	D-xylulose
0	YLR070C	NADH
0	YLR070C	xylitol
0	YLR070C	NAD
0	YLR081W	D-glucose
0	YLR081W	H+
0	YLR081W	D-galactose
0	YLR089C	L-glutamate
0	YLR089C	pyruvate
0	YLR089C	L-alanine
0	YLR089C	2-oxoglutarate
0	YLR092W	sulphate
0	YLR099C	1,2-diacyl-sn-glycerol 3-phosphate
0	YLR099C	coenzyme A
0	YLR099C	Acyl-CoA
0	YLR099C	1-acyl-sn-glycerol 3-phosphate
0	YLR100W	zymosterol
0	YLR100W	NADP(+)
0	YLR100W	H+
0	YLR100W	NADPH
0	YLR100W	zymosterol intermediate 2
0	YLR100W	4alpha-methylzymosterol
0	YLR100W	3-dehydro-4-methylzymosterol
0	YLR109W	H2O
0	YLR109W	TRX1 disulphide
0	YLR109W	H+
0	YLR109W	hydrogen peroxide
0	YLR109W	TRX1
0	YLR130C	Zn(2+)
0	YLR130C	H+
0	YLR133W	H+
0	YLR133W	choline phosphate
0	YLR133W	ADP
0	YLR133W	ATP
0	YLR133W	choline
0	YLR133W	O-phosphoethanolamine
0	YLR133W	ethanolamine
0	YLR134W	carbon dioxide
0	YLR134W	2-methylbutanal
0	YLR134W	H+
0	YLR134W	(S)-3-methyl-2-oxopentanoate
0	YLR134W	indol-3-ylacetaldehyde
0	YLR134W	indole-3-pyruvate
0	YLR134W	(R)-acetoin
0	YLR134W	acetaldehyde
0	YLR134W	pyruvate
0	YLR134W	isobutyraldehyde
0	YLR134W	3-methyl-2-oxobutanoate
0	YLR134W	(4-hydroxyphenyl)acetaldehyde
0	YLR134W	3-(4-hydroxyphenyl)pyruvate
0	YLR134W	propanal
0	YLR134W	2-oxobutanoate
0	YLR138W	H+
0	YLR138W	sodium
0	YLR142W	FADH2
0	YLR142W	1-pyrroline-5-carboxylate
0	YLR142W	L-proline
0	YLR142W	FAD
0	YLR143W	Peptide diphthamide
0	YLR143W	diphosphate
0	YLR143W	H+
0	YLR143W	AMP
0	YLR143W	ATP
0	YLR143W	Peptide diphthine
0	YLR143W	ammonium
0	YLR146C	spermine
0	YLR146C	5'-S-methyl-5'-thioadenosine
0	YLR146C	H+
0	YLR146C	S-adenosylmethioninamine
0	YLR146C	spermidine
0	YLR151C	diphosphate
0	YLR151C	H+
0	YLR151C	8-oxo-dGMP
0	YLR151C	H2O
0	YLR151C	8-oxo-dGTP
0	YLR153C	acetyl-CoA
0	YLR153C	AMP
0	YLR153C	diphosphate
0	YLR153C	ATP
0	YLR153C	coenzyme A
0	YLR153C	acetate
0	YLR155C	ammonium
0	YLR155C	L-aspartate
0	YLR155C	L-asparagine
0	YLR155C	H2O
0	YLR157C	ammonium
0	YLR157C	L-aspartate
0	YLR157C	L-asparagine
0	YLR157C	H2O
0	YLR158C	ammonium
0	YLR158C	L-aspartate
0	YLR158C	L-asparagine
0	YLR158C	H2O
0	YLR160C	ammonium
0	YLR160C	L-aspartate
0	YLR160C	L-asparagine
0	YLR160C	H2O
0	YLR164W	fumarate
0	YLR164W	ubiquinol-6
0	YLR164W	ubiquinone-6
0	YLR164W	succinate
0	YLR172C	2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
0	YLR172C	S-adenosyl-L-homocysteine
0	YLR172C	H+
0	YLR172C	S-adenosyl-L-methionine
0	YLR172C	2-(3-amino-3-carboxypropyl)-L-histidine
0	YLR174W	2-oxoglutarate
0	YLR174W	NADPH
0	YLR174W	carbon dioxide
0	YLR174W	isocitrate
0	YLR174W	NADP(+)
0	YLR180W	S-adenosyl-L-methionine
0	YLR180W	diphosphate
0	YLR180W	phosphate
0	YLR180W	H2O
0	YLR180W	ATP
0	YLR180W	L-methionine
0	YLR189C	ergosterol 3-beta-D-glucoside
0	YLR189C	H+
0	YLR189C	UDP
0	YLR189C	ergosterol
0	YLR189C	UDP-D-glucose
0	YLR201C	H+
0	YLR201C	S-adenosyl-L-homocysteine
0	YLR201C	2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone
0	YLR201C	S-adenosyl-L-methionine
0	YLR201C	2-hexaprenyl-6-methoxy-1,4-benzoquinone
0	YLR201C	ubiquinol-6
0	YLR201C	2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone
0	YLR201C	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid
0	YLR201C	3-hexaprenyl-4,5-dihydroxybenzoic acid
0	YLR201C	H2O
0	YLR201C	oxygen
0	YLR201C	2-hexaprenyl-6-methoxyphenol
0	YLR201C	NAD
0	YLR201C	NADH
0	YLR209C	H+
0	YLR209C	nicotinamide
0	YLR209C	alpha-D-ribose 1-phosphate(2-)
0	YLR209C	nicotinamide riboside
0	YLR209C	phosphate
0	YLR209C	guanine
0	YLR209C	guanosine
0	YLR209C	hypoxanthine
0	YLR209C	inosine
0	YLR211C	ADP
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)
0	YLR211C	ATP
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)
0	YLR211C	H+
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)
0	YLR211C	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)
0	YLR214W	H+
0	YLR214W	NADP(+)
0	YLR214W	iron(2+)
0	YLR214W	NADPH
0	YLR214W	iron(3+)
0	YLR231C	H+
0	YLR231C	L-alanine
0	YLR231C	anthranilate
0	YLR231C	L-kynurenine
0	YLR231C	H2O
0	YLR231C	3-hydroxyanthranilate
0	YLR231C	3-hydroxy-L-kynurenine
0	YLR237W	thiamine
0	YLR237W	H+
0	YLR239C	Protein N6-(octanoyl)lysine
0	YLR239C	ACP1
0	YLR239C	octanoyl-ACP
0	YLR239C	Apoprotein
0	YLR239C	Protein N6-(lipoyl)lysine
0	YLR239C	Lipoyl-[acp]
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)
0	YLR240W	ADP
0	YLR240W	ATP
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)
0	YLR240W	H+
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)
0	YLR240W	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)
0	YLR244C	L-alanine
0	YLR244C	L-methionine
0	YLR244C	H2O
0	YLR244C	Met-Ala
0	YLR245C	2'-deoxyuridine
0	YLR245C	ammonium
0	YLR245C	deoxycytidine
0	YLR245C	H2O
0	YLR245C	H+
0	YLR245C	uridine
0	YLR245C	cytidine
0	YLR258W	H+
0	YLR258W	UDP
0	YLR258W	glycogen
0	YLR258W	UDP-D-glucose
0	YLR260W	phytosphingosine 1-phosphate
0	YLR260W	H+
0	YLR260W	ADP
0	YLR260W	ATP
0	YLR260W	phytosphingosine
0	YLR260W	sphinganine 1-phosphate
0	YLR260W	sphinganine
0	YLR284C	H+
0	YLR284C	trans-dec-2-enoyl-CoA
0	YLR284C	cis-dec-3-enoyl-CoA
0	YLR284C	trans-dodec-2-enoyl-CoA
0	YLR284C	trans-dodec-3-enoyl-CoA
0	YLR284C	trans-3,cis-5-dodecadienoyl-CoA
0	YLR284C	trans-2,cis-5-dodecadienoyl-CoA
0	YLR284C	trans-3,cis-5-tetradecadienoyl-CoA
0	YLR284C	trans-2,cis-5-tetradecadienoyl-CoA
0	YLR284C	trans-tetradec-2-enoyl-CoA
0	YLR284C	trans-tetradec-3-enoyl-CoA
0	YLR284C	cis-dodec-3-enoyl-CoA
0	YLR285W	S-adenosyl-L-homocysteine
0	YLR285W	1-methylnicotinamide
0	YLR285W	S-adenosyl-L-methionine
0	YLR285W	nicotinamide
0	YLR286C	N-Acetyl-D-glucosamine
0	YLR286C	chitin
0	YLR286C	H2O
0	YLR295C	H+
0	YLR295C	H2O
0	YLR295C	ATP
0	YLR295C	phosphate
0	YLR295C	ADP
0	YLR299W	L-gamma-glutamyl-L-alanine
0	YLR299W	L-cysteinylglycine
0	YLR299W	L-alanine
0	YLR299W	glutathione
0	YLR300W	D-glucose
0	YLR300W	H2O
0	YLR300W	(1->3)-beta-D-glucan
0	YLR303W	L-methionine
0	YLR303W	acetate
0	YLR303W	H+
0	YLR303W	O-acetyl-L-homoserine
0	YLR303W	methanethiol
0	YLR303W	L-homocysteine
0	YLR303W	hydrogen sulfide
0	YLR303W	L-cysteine
0	YLR303W	O-acetyl-L-serine
0	YLR304C	isocitrate
0	YLR304C	cis-aconitate
0	YLR304C	H2O
0	YLR304C	citrate
0	YLR305C	ADP
0	YLR305C	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)
0	YLR305C	ATP
0	YLR305C	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)
0	YLR305C	H+
0	YLR305C	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)
0	YLR305C	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)
0	YLR305C	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)
0	YLR305C	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)
